Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
62596,11/3/2019 5:15,0,29,<machine-learning><gradient-descent><gaussian><kernel><discriminant-analysis>,0,
62598,11/3/2019 6:49,0,23,<nlp><lstm><rnn><word-embeddings>,0,
62599,11/3/2019 7:14,0,24,<machine-learning><deep-learning><naive-bayes-classifier><generative-models>,0,
62600,11/3/2019 7:30,1,24,<machine-learning><python><predictive-modeling><machine-learning-model>,0,
62605,11/3/2019 10:01,0,9,<neural-network><classification><pytorch>,0,
62612,11/3/2019 18:25,1,37,<tensorflow>,1,
62616,11/3/2019 19:57,1,38,<python><neural-network><keras><recommender-system><embeddings>,0,
62617,11/3/2019 20:59,1,87,<forecasting><time>,0,
62622,11/4/2019 3:05,0,41,<keras><tensorflow><loss-function><numpy>,0,
62623,11/4/2019 3:08,0,272,<machine-learning><classification><multilabel-classification>,3,
62624,11/4/2019 3:15,1,56,<dataset><visualization><graphs>,1,
62627,11/4/2019 4:50,0,39,<deep-learning><convnet><pytorch><data-augmentation>,0,
62628,11/4/2019 5:10,0,41,<python><logistic-regression><gradient-descent>,1,
62630,11/4/2019 5:27,0,23,<data-analysis>,1,
62634,11/4/2019 6:37,0,585,<xgboost><multilabel-classification>,0,
62638,11/4/2019 8:46,0,46,<neural-network><sequence-to-sequence><nlg>,0,
62640,11/4/2019 10:47,1,39,<machine-learning><feature-selection><model-selection>,1,
52228,5/20/2019 2:28,0,479,<powerbi>,1,
52232,5/20/2019 4:11,1,155,<machine-learning><dataset>,2,
52238,5/20/2019 6:05,0,2951,<python><nlp>,3,
52242,5/20/2019 8:04,6,92,<cnn><svm><kernel>,1,1
52246,5/20/2019 9:46,0,28,<machine-learning><rnn>,0,
52248,5/20/2019 10:37,1,2643,<neural-network><deep-learning><keras><lstm><rnn>,3,
52254,5/20/2019 12:33,1,32,<classification><object-detection><softmax>,1,
52258,5/20/2019 12:52,3,93,<nlp><text-mining><similarity><information-retrieval>,4,1
52260,5/20/2019 13:01,4,938,<clustering><terminology>,1,2
52261,5/20/2019 13:03,0,623,<keras><cnn><inceptionresnetv2>,0,
52266,5/20/2019 13:54,1,17,<machine-learning><python><machine-learning-model>,0,
52267,5/20/2019 14:09,1,85,<machine-learning><tensorflow><gan>,0,
52273,5/20/2019 16:08,0,41,<machine-learning><classification><dataset><regression>,1,
52275,5/20/2019 16:20,1,162,<classification><multilabel-classification>,1,0
52276,5/20/2019 16:26,1,825,<python><keras><image-classification><multiclass-classification><vgg16>,0,
52282,5/20/2019 17:53,1,567,<classification><encoding><data-imputation>,3,
52284,5/20/2019 20:12,0,50,<machine-learning><terminology>,2,
52289,5/20/2019 23:20,0,111,<machine-learning><neural-network><clustering>,4,
52290,5/20/2019 23:24,2,385,<neural-network><deep-learning><keras>,2,
52291,5/21/2019 1:20,1,79,<lstm><rnn><text-generation><automatic-summarization><nlg>,0,
52293,5/21/2019 2:53,0,822,<deep-learning><keras><cnn><image-preprocessing>,1,1
52294,5/21/2019 2:56,1,77,<deep-learning><image-classification><transfer-learning>,1,
52309,5/21/2019 8:31,0,134,<machine-learning><neural-network><regression>,1,
52311,5/21/2019 9:02,0,84,<deep-learning><regression><xgboost>,3,
52318,5/21/2019 11:24,2,217,<deep-learning><classification><dataset><computer-vision>,2,1
52319,5/21/2019 12:05,0,48,<bigdata><visualization><plotting><data-analysis><matplotlib>,1,
52320,5/21/2019 12:57,0,1076,<machine-learning><python><dataset>,0,
52325,5/21/2019 14:01,2,115,<random-forest><svm><logistic-regression><model-selection>,2,1
62645,11/4/2019 12:03,0,103,<cross-validation><overfitting><sampling>,1,
62649,11/4/2019 12:55,3,351,<svm><least-squares-svm>,2,
62651,11/4/2019 13:17,1,41,<machine-learning><python><neural-network><keras><mathematics>,1,
62653,11/4/2019 13:58,0,435,<python><keras><tensorflow><machine-learning-model><colab>,0,
62655,11/4/2019 14:12,0,51,<machine-learning>,1,
62657,11/4/2019 15:00,1,18,<python><classification><nlp><word2vec>,1,
62658,11/4/2019 15:22,16,13952,<tensorflow><nlp><pytorch><bert>,4,8
62660,11/4/2019 15:44,0,26,<deep-learning><yolo>,0,
62662,11/4/2019 16:24,1,108,<markov>,1,2
62663,11/4/2019 16:41,0,31,<machine-learning><python><neural-network><time-series><forecasting>,0,
62664,11/4/2019 16:48,1,257,<machine-learning><lightgbm>,0,
62667,11/4/2019 17:41,0,20,<r>,0,
62671,11/4/2019 19:21,0,16,<machine-learning><neural-network><deep-learning><reinforcement-learning><backpropagation>,0,
62674,11/4/2019 20:07,0,29,<scikit-learn><nlp><feature-selection><feature-engineering>,0,
62676,11/4/2019 21:00,0,43,<keras><tensorflow><transfer-learning>,0,
62677,11/4/2019 21:01,1,38,<neural-network><keras><loss-function>,0,1
62678,11/4/2019 21:26,0,12,<machine-learning><time-series>,0,
62680,11/4/2019 23:35,0,57,<deep-learning><reinforcement-learning>,0,1
62681,11/5/2019 0:19,1,33,<machine-learning><xgboost><feature-engineering>,0,
62686,11/5/2019 1:52,0,12,<machine-learning><fuzzy-logic>,0,
62687,11/5/2019 1:56,0,61,<python><clustering><k-means><unsupervised-learning><pyspark>,2,
62689,11/5/2019 2:26,2,519,<machine-learning><python><deep-learning><opencv>,1,
62690,11/5/2019 2:44,0,31,<sequence-to-sequence><attention-mechanism>,1,
62691,11/5/2019 4:45,1,33,<visualization>,1,
62694,11/5/2019 6:11,3,845,<python><ipython><scala><windows>,3,
62698,11/5/2019 8:38,0,1328,<keras><multilabel-classification><multitask-learning><multi-output>,2,
62699,11/5/2019 10:13,2,67,<python><neural-network><keras><prediction><autoencoder>,0,
62701,11/5/2019 11:28,1,37,<regression><normalization><lasso>,1,1
62706,11/5/2019 12:08,0,29,<nlp><multilabel-classification><dimensionality-reduction>,1,
62709,11/5/2019 13:01,0,26,<python><deep-learning><keras><cnn>,0,
62710,11/5/2019 13:12,0,73,<k-means>,1,
62712,11/5/2019 14:03,0,8,<python><natural-language-process><machine-translation>,0,
62719,11/5/2019 15:32,2,36,<python><dataset><pandas>,1,
62720,11/5/2019 15:52,0,17,<keras><loss-function><activation-function><inception>,0,
62723,11/5/2019 16:53,0,45,<python><scikit-learn><statistics><logistic-regression><linear-algebra>,0,
52329,5/21/2019 15:00,0,684,<python><predictive-modeling><statistics>,1,
52330,5/21/2019 15:22,1,40,<machine-learning><python><classification><supervised-learning><labels>,0,
52336,5/21/2019 19:40,0,69,<linear-regression><data-science-model>,3,
52343,5/21/2019 20:29,0,395,<pandas><bigdata><dataframe>,0,1
52345,5/21/2019 21:01,0,18,<machine-learning><regression><statistics><correlation><descriptive-statistics>,0,
52346,5/21/2019 21:09,1,67,<text-mining><orange>,0,
52347,5/21/2019 21:10,0,134,<neural-network><keras><linear-regression>,3,
52348,5/21/2019 21:24,1,3202,<scikit-learn><gridsearchcv>,1,
52351,5/21/2019 21:56,3,442,<visualization>,2,1
52352,5/21/2019 22:22,4,1016,<neural-network><autoencoder><vae>,1,
52353,5/21/2019 22:27,0,107,<machine-learning><k-means>,1,
52359,5/22/2019 1:27,1,31,<classification><dataset><similarity>,2,
52360,5/22/2019 1:54,0,42,<classification><random-forest>,1,
52367,5/22/2019 3:25,2,308,<machine-learning><natural-language-process>,2,
52372,5/22/2019 4:57,1,105,<lstm><rnn>,0,
52374,5/22/2019 5:24,1,81,<keras><lstm>,0,
52376,5/22/2019 6:05,0,975,<object-detection><text><ocr>,1,
52377,5/22/2019 6:13,1,44,<keras>,1,
52383,5/22/2019 9:15,0,52,<machine-learning><neural-network><deep-learning>,1,
52384,5/22/2019 9:21,0,622,<deep-learning><lstm>,2,
52385,5/22/2019 9:40,1,16,<classification><binary>,0,
52388,5/22/2019 10:17,0,45,<keras><gan><hyperparameter><generative-models><parameter>,1,
52391,5/22/2019 11:18,3,73,<data><visualization><dimensionality-reduction><tsne>,1,
52393,5/22/2019 11:59,2,119,<time-series><bigdata>,2,
52395,5/22/2019 12:13,2,211,<python><time-series>,0,
52396,5/22/2019 12:23,0,231,<python><deep-learning><keras><reinforcement-learning><dqn>,0,
52398,5/22/2019 12:35,2,277,<machine-learning><linear-regression><orange>,1,1
52400,5/22/2019 13:08,0,28,<machine-learning><classification><evaluation>,1,
52405,5/22/2019 14:43,0,43,<cnn><ocr>,1,
52407,5/22/2019 15:07,0,50,<machine-learning><neural-network><deep-learning><classification>,1,
52413,5/22/2019 17:39,1,1020,<gradient-descent><pytorch>,1,0
52415,5/22/2019 17:56,1,141,<machine-learning><python><predictive-modeling><data-science-model><model-selection>,2,
52416,5/22/2019 18:15,0,43,<classification>,2,
52418,5/22/2019 18:27,1,23,<classification><logistic-regression><classifier>,0,
62725,11/5/2019 17:16,1,60,<classification>,2,
62728,11/5/2019 17:43,2,37,<machine-learning><python><keras><convnet><image-classification>,0,1
62730,11/5/2019 18:56,0,87,<nlp><bert>,0,
62733,11/5/2019 20:18,0,309,<dataset><anomaly-detection>,1,
62734,11/5/2019 21:00,0,92,<machine-learning><classification>,1,
62737,11/5/2019 21:37,1,44,<machine-learning>,1,1
62740,11/5/2019 23:31,0,20,<machine-learning><deep-learning><cnn><image-classification>,0,
62742,11/6/2019 0:05,3,420,<machine-learning><python><scikit-learn><regression><feature-selection>,0,
62745,11/6/2019 2:04,2,111,<gradient-descent>,1,
62746,11/6/2019 2:27,0,10,<machine-learning><deep-learning><reinforcement-learning><dqn><openai-gym>,0,
62747,11/6/2019 2:52,1,90,<machine-learning><neural-network><cnn><rnn>,1,
62748,11/6/2019 4:55,0,48,<deep-learning><nlp><natural-language-process><databases><deep-network>,0,
62749,11/6/2019 5:12,0,127,<random-forest><decision-trees><overfitting>,1,
62753,11/6/2019 8:29,0,30,<deep-learning><tensorflow><reinforcement-learning><optimization><openai-gym>,0,
62755,11/6/2019 9:04,0,48,<classification><scikit-learn><loss-function>,0,
62756,11/6/2019 9:17,0,15,<machine-learning><classification><implementation>,0,
62759,11/6/2019 10:06,1,893,<cnn><class-imbalance><smote>,2,
62762,11/6/2019 11:03,0,110,<deep-learning><reinforcement-learning><dqn><actor-critic><monte-carlo>,1,
62764,11/6/2019 11:28,0,29,<neural-network><deep-learning><algorithms><loss-function>,0,1
62765,11/6/2019 11:32,-1,846,<machine-learning><python><lightgbm>,2,1
62769,11/6/2019 12:48,0,11,<deep-learning>,0,
62770,11/6/2019 13:04,0,105,<nlp><transformer>,0,
62771,11/6/2019 14:11,-1,30,<machine-learning><neural-network><gaussian-process>,1,
62774,11/6/2019 15:45,0,26,<machine-learning><cnn><training><cross-validation><error-handling>,0,
62775,11/6/2019 16:02,0,32,<machine-learning><lstm><recurrent-neural-net><online-learning>,0,
62776,11/6/2019 16:07,2,1512,<python><matplotlib>,0,
62777,11/6/2019 16:26,0,14,<r>,0,
62780,11/6/2019 17:02,1,177,<machine-learning><nlp><word2vec><word-embeddings>,1,
62783,11/6/2019 17:47,0,113,<multiclass-classification><missing-data><pyspark>,0,
62784,11/6/2019 18:23,0,34,<machine-learning><deep-learning><cnn><faster-rcnn>,0,
62787,11/6/2019 18:42,0,14,<time-series>,0,
62788,11/6/2019 19:23,0,74,<nlp><lstm><bert>,1,
62793,11/6/2019 21:04,0,22,<python><data-mining><clustering><k-means>,0,
62794,11/6/2019 21:11,1,40,<python><predictive-modeling><feature-engineering><data-science-model><encoding>,2,
62797,11/6/2019 21:25,0,120,<machine-learning><keras><tensorflow><image-classification>,0,
62799,11/6/2019 22:07,2,680,<machine-learning><python><scikit-learn><dataset><statistics>,2,
62801,11/7/2019 0:47,0,17,<machine-learning><machine-learning-model><mnist>,0,
62802,11/7/2019 1:05,0,25,<python><regularization><distribution>,0,
52419,5/22/2019 18:48,0,26,<neural-network><deep-learning><json>,1,
52425,5/22/2019 21:36,0,4403,<r><linear-regression><machine-learning-model>,1,
52426,5/22/2019 22:27,1,58,<cnn><normalization><softmax>,1,
52427,5/22/2019 23:16,0,79,<neural-network><deep-learning><classification><random-forest><machine-learning-model>,1,
52431,5/23/2019 1:46,4,2195,<keras><lstm>,1,
52432,5/23/2019 2:00,3,727,<keras><lstm><accuracy>,4,
52433,5/23/2019 2:02,1,37,<machine-learning><clustering><anomaly-detection><outlier>,1,
52435,5/23/2019 4:17,9,1019,<deep-learning><cnn><image-classification><image-preprocessing>,2,1
52436,5/23/2019 4:31,1,53,<cnn>,1,
52437,5/23/2019 4:34,1,62,<machine-learning><python><pandas><numpy>,0,
52440,5/23/2019 7:14,1,317,<machine-learning><keras><machine-learning-model>,0,
52441,5/23/2019 7:20,1,100,<classification><decision-trees><feature-engineering>,1,
52442,5/23/2019 7:24,0,71,<neural-network><keras><scikit-learn><linear-regression>,1,
52445,5/23/2019 7:48,20,3446,<image-classification><image-recognition>,7,5
52446,5/23/2019 7:59,1,450,<python>,1,
52451,5/23/2019 10:21,1,104,<data-mining><dataset>,3,
52453,5/23/2019 10:46,3,113,<machine-learning><neural-network><keras>,0,
52456,5/23/2019 10:53,1,63,<machine-learning><deep-learning><algorithms><opencv>,1,
52459,5/23/2019 11:34,0,853,<machine-learning><linear-regression><unsupervised-learning><supervised-learning>,3,
52460,5/23/2019 11:47,0,225,<classification><prediction><multilabel-classification><metric><imbalanced-learn>,1,
52464,5/23/2019 12:59,0,44,<machine-learning><classification><r><random-forest>,1,
52469,5/23/2019 13:18,1,222,<nlp><word2vec><text-generation>,1,
52475,5/23/2019 14:50,1,324,<python><nlp>,1,
52476,5/23/2019 14:57,3,2735,<machine-learning><machine-learning-model><data-science-model><ipython>,1,0
52490,5/23/2019 18:47,1,32,<nlp>,1,
52493,5/23/2019 19:57,1,511,<keras><tensorflow><cnn><lstm>,1,
52495,5/23/2019 21:29,0,73,<machine-learning><data-mining><encoding>,1,
52497,5/23/2019 22:05,1,84,<python><feature-extraction><feature-engineering>,1,
52501,5/24/2019 0:01,5,373,<distance><k-nn><manhattan>,1,3
52505,5/24/2019 2:01,1,450,<similarity><jaccard-coefficient>,1,
52508,5/24/2019 2:59,1,41,<training><bias>,1,
52511,5/24/2019 6:46,-1,38,<r>,1,
62805,11/7/2019 2:54,0,49,<twitter><web-scraping>,1,
62808,11/7/2019 6:06,0,13,<machine-learning><nlp>,0,
62810,11/7/2019 6:34,2,1403,<machine-learning><python><deep-learning><tensorflow><computer-vision>,1,1
62811,11/7/2019 8:51,0,122,<python><classification><evaluation><metric>,1,
62819,11/7/2019 10:31,0,11436,<python><pandas><lstm><time>,1,
62820,11/7/2019 10:55,0,149,<machine-learning><python><training><encoding>,1,
62823,11/7/2019 11:14,0,232,<machine-learning><python><keras><tensorflow>,0,
62831,11/7/2019 12:54,0,310,<pytorch><bert><question-answering><huggingface>,1,
62833,11/7/2019 13:09,2,120,<machine-learning><neural-network><classification><svm>,1,
62836,11/7/2019 13:45,0,534,<machine-learning><categorical-data><encoding><data-leakage>,1,
62838,11/7/2019 14:28,2,338,<classification><time-series><class-imbalance><data-augmentation>,0,1
62839,11/7/2019 15:05,0,46,<recommender-system><information-retrieval><ranking><ndcg>,0,
62840,11/7/2019 16:04,4,408,<tensorflow><gpu><hardware>,1,
62842,11/7/2019 16:51,0,29,<machine-learning><pandas>,1,
62844,11/7/2019 18:01,0,36,<data>,0,
62848,11/7/2019 21:02,0,19,<data-mining><dataset><data-cleaning><preprocessing>,0,
62849,11/7/2019 21:42,0,100,<clustering><similarity>,2,
62851,11/7/2019 22:57,2,61,<random-forest><prediction>,2,
62852,11/7/2019 23:22,0,20,<probability><generative-models><binary><generalization>,0,
62853,11/8/2019 0:19,0,683,<k-nn><error-handling>,0,
62861,11/8/2019 5:38,2,53,<machine-learning><xgboost><accuracy>,2,
62862,11/8/2019 6:28,7,1761,<python><nlp><preprocessing><bert><transformer>,1,
62864,11/8/2019 6:47,0,37,<machine-learning><python><keras><computer-vision><data-science-model>,2,
62867,11/8/2019 8:27,0,68,<time-series><clustering>,5,
62868,11/8/2019 8:33,1,880,<nlp>,1,
62873,11/8/2019 9:50,0,27,<python><neural-network><time-series><anomaly-detection><autoencoder>,0,
62874,11/8/2019 10:47,0,13,<feature-engineering>,0,
62875,11/8/2019 11:44,0,311,<tensorflow><reinforcement-learning><dqn><actor-critic><discounted-reward>,0,
62878,11/8/2019 13:01,0,37,<machine-learning><python><statistics><numpy><descriptive-statistics>,0,
62879,11/8/2019 13:04,1,40,<nlp><data-mining><dataset><data-cleaning>,3,
62881,11/8/2019 14:04,3,98,<machine-learning><neural-network><activation-function>,2,
62883,11/8/2019 14:58,3,80,<classification><time-series><bayesian><sequential-pattern-mining>,1,1
62885,11/8/2019 15:53,0,28,<regression>,2,
52512,5/24/2019 7:03,1,77,<machine-learning><data><error-handling>,1,
52513,5/24/2019 7:07,2,269,<keras>,1,2
52515,5/24/2019 8:18,1,68,<machine-learning><clustering><pca><dimensionality-reduction>,3,
52516,5/24/2019 8:38,1,144,<python><tensorflow><numpy>,1,1
52517,5/24/2019 8:40,1,23,<neural-network><regression><activation-function>,1,1
52523,5/24/2019 9:37,2,616,<machine-learning><multiclass-classification><confusion-matrix>,1,1
52529,5/24/2019 11:47,2,68,<text-mining><orange>,1,
52535,5/24/2019 12:34,1,73,<machine-learning><cnn><image-classification><multiclass-classification>,1,
52542,5/24/2019 14:10,1,35,<linear-regression><gradient-descent>,1,
52547,5/24/2019 14:50,0,67,<machine-learning><nlp><statistics>,0,
52551,5/24/2019 15:07,0,20,<time-series><dataset><forecasting>,0,
52554,5/24/2019 15:35,0,192,<scikit-learn><evaluation><performance>,1,
52556,5/24/2019 16:42,0,4954,<linear-regression>,1,
52560,5/24/2019 17:19,0,147,<data-cleaning><preprocessing>,2,1
52563,5/24/2019 17:54,3,503,<python><pandas><visualization><matplotlib><seaborn>,0,
52565,5/24/2019 18:51,3,261,<python><classification><time-series><dataset>,1,
52568,5/24/2019 21:36,1,154,<machine-learning><clustering><apache-spark><pyspark><clusters>,2,
52570,5/24/2019 22:09,1,962,<machine-learning><logistic-regression><correlation>,1,2
52571,5/24/2019 22:34,1,290,<machine-learning><deep-learning><optimization>,1,1
52576,5/25/2019 4:55,3,199,<regression><linear-regression>,1,
52579,5/25/2019 5:55,1,66,<data-mining><bigdata><parsing>,1,
52580,5/25/2019 5:58,0,30,<data-mining><dataset><feature-extraction><recurrent-neural-net>,1,
52582,5/25/2019 6:17,2,48,<machine-learning><deep-learning><regression><predictive-modeling><transfer-learning>,1,
52583,5/25/2019 7:09,0,62,<machine-learning><dataset><cross-validation>,1,
52584,5/25/2019 7:54,0,144,<python><anaconda>,2,
52593,5/25/2019 11:18,0,87,<machine-learning><python><neural-network><keras><mlp>,1,
52594,5/25/2019 11:23,0,77,<cnn><data-science-model>,1,
52601,5/25/2019 13:05,1,64,<clustering><optimization><evolutionary-algorithms>,2,
52610,5/25/2019 14:39,4,107,<python><time-series><lstm>,1,1
52613,5/25/2019 16:48,3,5347,<python><pandas>,2,2
52615,5/25/2019 17:00,1,1217,<machine-learning><regression><linear-regression>,2,
52616,5/25/2019 17:34,3,62,<time-series><predictive-modeling><forecast>,1,
52620,5/25/2019 19:39,1,78,<neural-network><reinforcement-learning><gradient-descent><backpropagation><openai-gym>,0,
52626,5/26/2019 1:01,0,74,<text>,1,
52627,5/26/2019 1:09,4,3382,<multiclass-classification><class-imbalance><smote>,2,2
52628,5/26/2019 1:58,8,1541,<time-series><data>,6,1
52629,5/26/2019 4:15,3,62,<natural-language-process>,1,
52630,5/26/2019 4:38,1,514,<python><data-formats>,1,
52632,5/26/2019 6:15,7,4672,<machine-learning><cross-validation>,3,6
52640,5/26/2019 9:24,0,120,<python><keras><tensorflow><loss-function>,0,
52647,5/26/2019 10:24,1,2341,<machine-learning><regression><random-forest><linear-regression>,4,1
52653,5/26/2019 11:55,2,53,<python><matlab>,2,1
52654,5/26/2019 12:00,1,46,<classification><bigdata>,2,1
52655,5/26/2019 12:26,1,27,<data><data-cleaning>,1,
52657,5/26/2019 14:14,0,162,<competitions><coursera>,1,
52658,5/26/2019 14:33,0,21,<machine-learning><predictive-modeling><model-selection>,1,
52662,5/26/2019 14:43,2,208,<keras><lstm><autoencoder>,0,
52670,5/26/2019 18:08,0,38,<keras><metric><error-handling><colab>,2,
52679,5/26/2019 20:44,3,64,<linear-regression>,1,1
52687,5/27/2019 1:37,2,77,<machine-learning><scikit-learn><regression>,1,
52691,5/27/2019 4:24,0,41,<data-mining><dataset><data><prediction><preprocessing>,1,
52692,5/27/2019 4:46,1,25,<machine-learning>,1,
52696,5/27/2019 8:07,1,1188,<python><nlp>,0,
52697,5/27/2019 8:49,0,96,<python><scikit-learn><multilabel-classification>,1,1
52698,5/27/2019 9:30,1,309,<clustering><unsupervised-learning>,4,
52699,5/27/2019 9:38,1,78,<convnet>,2,
52704,5/27/2019 11:11,4,3503,<python><scikit-learn><k-nn>,4,1
52709,5/27/2019 12:56,2,451,<machine-learning><classification>,1,
52712,5/27/2019 13:59,0,25,<machine-learning><python><numpy>,0,
52714,5/27/2019 14:14,0,24,<machine-learning><time-series><lstm><rnn><finance>,1,
52716,5/27/2019 14:50,1,885,<neural-network><deep-learning><keras><autoencoder>,1,
52717,5/27/2019 15:01,1,70,<python><xgboost><gbm>,1,
52718,5/27/2019 15:28,1,27,<classification><svm><feature-engineering>,0,
52719,5/27/2019 15:48,5,771,<nlp><word2vec><word-embeddings><transfer-learning><bert>,2,1
62886,11/8/2019 15:58,0,40,<machine-learning><linear-regression><cost-function>,1,
62889,11/8/2019 17:17,1,48,<machine-learning><neural-network><deep-learning><backpropagation><derivation>,1,
62892,11/8/2019 19:45,0,438,<machine-learning><classification><cross-validation><accuracy>,2,
62896,11/8/2019 20:56,1,98,<deep-learning>,0,1
62899,11/8/2019 23:09,0,7,<deep-learning><loss-function><cosine-distance>,0,
62900,11/9/2019 0:05,3,49,<scikit-learn><statistics><scipy>,2,
62907,11/9/2019 5:52,0,36,<deep-learning><tensorflow><nlp>,1,
62909,11/9/2019 6:58,0,64,<deep-learning><recurrent-neural-net>,0,1
62910,11/9/2019 7:25,0,20,<machine-learning>,0,0
62913,11/9/2019 9:55,2,140,<xgboost><explainable-ai>,0,
62914,11/9/2019 10:32,1,21,<natural-language-process>,1,
62916,11/9/2019 11:37,1,59,<python><pandas>,1,
62919,11/9/2019 13:45,1,10,<machine-learning>,1,
62922,11/9/2019 15:56,1,53,<neural-network><time-series><finance>,2,0
62924,11/9/2019 17:00,1,35,<data-mining><text-mining><data-cleaning><preprocessing>,2,
62926,11/9/2019 19:44,0,30,<pandas><dataframe>,1,
62928,11/9/2019 20:36,2,104,<overfitting><regularization><noise>,2,
62929,11/9/2019 20:40,1,138,<reinforcement-learning>,0,
62930,11/9/2019 21:00,0,240,<machine-learning><classification><random-forest>,1,
62932,11/9/2019 21:50,2,53,<classification><data-mining><statistics><data><data-analysis>,1,
62934,11/9/2019 22:28,1,398,<pandas><dataframe>,3,
62940,11/10/2019 1:58,0,20,<regression><error-handling>,0,
62941,11/10/2019 2:06,2,106,<classification><loss-function>,2,
62945,11/10/2019 8:13,1,301,<machine-learning><prediction><graphs>,1,
62949,11/10/2019 11:50,0,159,<machine-learning><r>,1,
62951,11/10/2019 11:54,0,59,<cnn><batch-normalization><inceptionresnetv2>,0,
62953,11/10/2019 12:28,0,16,<python><pandas><geospatial>,1,
62958,11/10/2019 17:12,1,1067,<statistics><distribution>,2,
62959,11/10/2019 17:17,0,19,<machine-learning><lda>,0,
62960,11/10/2019 17:43,2,70,<sequence><markov-hidden-model>,1,0
62961,11/10/2019 17:49,0,16,<lstm><sequence><markov-hidden-model>,0,
62962,11/10/2019 18:54,1,42,<regression><linear-regression>,1,
62965,11/10/2019 20:24,1,76,<python><visualization>,0,
62968,11/10/2019 23:13,0,48,<machine-learning><classification><statistics><machine-learning-model>,1,
52723,5/27/2019 17:01,2,691,<word-embeddings><bert>,1,
52724,5/27/2019 13:43,3,1339,<machine-learning><python><forecasting><time-series>,1,
52725,5/27/2019 18:15,2,862,<python><rstudio><software-recommendation>,3,
52727,5/27/2019 18:45,2,550,<scikit-learn><lstm><rnn><normalization><feature-scaling>,1,1
52729,5/27/2019 20:59,1,105,<multiclass-classification>,0,
52730,5/27/2019 21:24,0,185,<python><nlp><pandas><nltk>,1,
52733,5/27/2019 23:52,4,201,<classification><random-forest><hyperparameter>,1,1
52734,5/28/2019 2:20,-1,26,<machine-learning><k-nn>,1,
52741,5/28/2019 3:49,3,502,<deep-learning><lstm>,1,1
52744,5/28/2019 4:53,4,103,<categorical-data><transformer>,3,
52754,5/28/2019 8:26,1,86,<data-cleaning><excel><data-wrangling>,0,
52757,5/28/2019 10:21,0,434,<python><deep-learning><tensorflow>,1,
52758,5/28/2019 10:21,1,31,<python><sequential-pattern-mining>,0,
52760,5/28/2019 11:11,2,46,<machine-learning><feature-selection>,1,
52761,5/28/2019 11:14,1,251,<keras><tensorflow><cnn><variance>,1,
52763,5/28/2019 11:38,0,98,<machine-learning><scikit-learn><hyperparameter><hyperparameter-tuning><gaussian-process>,0,1
52764,5/28/2019 11:47,9,938,<neural-network><deep-learning><cnn><image-classification>,3,2
52766,5/28/2019 11:54,1,27,<clustering>,1,
52767,5/28/2019 12:04,5,114,<deep-learning>,0,1
52770,5/28/2019 15:33,1,18,<text>,1,
52774,5/28/2019 16:19,0,32,<machine-learning><classification><predictive-modeling>,1,
52775,5/28/2019 16:27,1,200,<classification><multiclass-classification><evaluation><class-imbalance><imbalanced-learn>,2,
52777,5/28/2019 17:17,0,18,<feature-selection><decision-trees><features>,0,
52778,5/28/2019 17:59,2,131,<machine-learning><feature-selection><feature-engineering><correlation>,2,1
52780,5/28/2019 18:44,0,14,<time-series><forecast>,0,
52782,5/28/2019 19:04,0,30,<python><r><data-mining><clustering><data>,1,
52783,5/28/2019 19:08,1,28,<neural-network>,1,
52785,5/28/2019 19:38,0,31,<features>,0,
52787,5/28/2019 19:53,1,120,<random-forest><cross-validation><hyperparameter><hyperparameter-tuning>,2,
52790,5/28/2019 21:08,2,78,<machine-learning><statistics><mathematics>,1,
52796,5/28/2019 23:54,2,830,<statistics><esl>,2,
52797,5/29/2019 0:06,0,2689,<python><pandas><dataframe>,2,
52798,5/29/2019 0:29,2,146,<machine-learning><regression><orange>,0,
52803,5/29/2019 5:11,1,38,<neural-network><classification><keras><multiclass-classification>,1,
52809,5/29/2019 7:22,2,14,<machine-learning>,0,
52812,5/29/2019 8:04,1,62,<python><regex>,2,
52814,5/29/2019 8:24,1,338,<nlp><natural-language-process><nlg>,1,1
62970,11/11/2019 0:06,1,73,<distribution><mcmc>,0,
62973,11/11/2019 0:41,1,44,<time-series><data-analysis>,0,1
62977,11/11/2019 4:18,2,854,<python><time-series><pandas><data-cleaning><excel>,2,1
62982,11/11/2019 7:28,1,44,<machine-learning><python><optimization>,2,
62987,11/11/2019 9:36,0,17,<loss-function><categorical-data><metric>,0,
62989,11/11/2019 9:44,1,28,<machine-learning><classification><predictive-modeling><classifier>,1,
62990,11/11/2019 10:26,1,21,<dataset><preprocessing>,0,
62991,11/11/2019 11:01,0,48,<regression><statistics>,1,
62992,11/11/2019 11:05,1,179,<machine-learning><scikit-learn><gaussian-process>,0,
62993,11/11/2019 11:18,0,302,<neural-network><nlp><encoding><bert><softmax>,0,
62996,11/11/2019 12:33,0,48,<keras><regression>,0,
63004,11/11/2019 14:11,0,89,<machine-learning><statistics><data-science-model><mathematics>,2,
63006,11/11/2019 14:24,0,142,<neural-network><deep-learning><reinforcement-learning><training><actor-critic>,0,
63009,11/11/2019 15:21,1,2237,<python><pandas><dataframe>,2,
63012,11/11/2019 16:07,1,887,<machine-learning><python><deep-learning><keras><multiclass-classification>,1,1
63017,11/11/2019 17:22,0,528,<python><deep-learning><keras><tensorflow><yolo>,0,
